date,close
2015/01/28,1868.51
2015/01/29,1849.01
2015/01/30,1825.94
2015/02/02,1823.62
2015/02/03,1863.89
2015/02/04,1860.78
2015/02/05,1846.03
2015/02/06,1795.28
2015/02/09,1778.07
2015/02/10,1808.77
2015/02/11,1835.63
2015/02/12,1840.37
2015/02/13,1873.59
2015/02/16,1912.43
2015/02/17,1913.49
2015/02/25,1899.79
2015/02/26,1916.83
2015/02/27,1933.49
2015/03/02,1974.9
2015/03/03,1964.88
2015/03/04,1986.75
2015/03/05,1976.04
2015/03/06,1948.11
2015/03/09,1971.09
2015/03/10,1985.8
2015/03/11,1984.01
2015/03/12,1978.97
2015/03/13,2003.3
2015/03/16,2061.28
2015/03/17,2092.49
2015/03/18,2122.13
2015/03/19,2132.84
2015/03/20,2163.23
2015/03/23,2237.22
2015/03/24,2263.5
2015/03/25,2293.26
2015/03/26,2267.6
2015/03/27,2279.23
2015/03/30,2294.11
2015/03/31,2310.25
2015/04/01,2360.06
2015/04/02,2398.64
2015/04/03,2439.73
2015/04/07,2488.91
2015/04/08,2481.82
2015/04/09,2456.97
2015/04/10,2521.52
2015/04/13,2576.93
2015/04/14,2573.7
2015/04/15,2483.42
2015/04/16,2544.15
2015/04/17,2596.29
2015/04/20,2600.71
2015/04/21,2705.71
2015/04/22,2797.52
2015/04/23,2837.92
2015/04/24,2900.9
2015/04/27,2968.3
2015/04/28,2937.79
2015/04/29,3023.52
2015/04/30,3088.65
2015/05/04,3080.51
2015/05/05,2992.17
2015/05/06,2957.46
2015/05/07,2898.96
2015/05/08,3009.04
2015/05/11,3181.86
2015/05/12,3328.4
2015/05/13,3341.44
2015/05/14,3316.33
2015/05/15,3324.24
2015/05/18,3404.28
2015/05/19,3500.77
2015/05/20,3591.58
2015/05/21,3700.34
2015/05/22,3725.99
2015/05/25,3777.01
2015/05/26,3943.13
2015/05/27,3947.57
2015/05/28,3711.31
2015/05/29,3787.55
2015/06/01,3967.09
2015/06/02,4132.84
2015/06/03,4226.57
2015/06/04,4284.99
2015/06/05,4288.11
2015/06/08,4164.57
2015/06/09,4146.91
2015/06/10,4248.13
2015/06/11,4255.34
2015/06/12,4298.9
2015/06/15,4167
2015/06/16,4039.54
2015/06/17,4149.39
2015/06/18,3987.63
2015/06/19,3752.39
2015/06/23,3836.74
2015/06/24,3908.77
2015/06/25,3747.27
2015/06/26,3426.97
2015/06/29,3222.33
2015/06/30,3409.29
2015/07/01,3246.03
2015/07/02,3055.17
2015/07/03,2892.9
2015/07/06,2796.39
2015/07/07,2634.1
2015/07/08,2578.06
2015/07/09,2686.77
2015/07/10,2815.43
2015/07/13,2989.32
2015/07/14,3017.9
2015/07/15,2862.5
2015/07/16,2919.42
2015/07/17,3076.34
2015/07/20,3141.46
2015/07/21,3197.13
2015/07/22,3226.94
2015/07/23,3323.39
2015/07/24,3258.66
2015/07/27,3021.72
2015/07/28,2943.85
2015/07/29,3094.77
2015/07/30,2991.44
2015/07/31,2954.16
2015/08/03,2834.27
2015/08/04,2974.81
2015/08/05,2927.44
2015/08/06,2924.81
2015/08/07,3013.92
2015/08/10,3172.16
2015/08/11,3188.44
2015/08/12,3101.41
2015/08/13,3179.62
2015/08/14,3171.32
2015/08/17,3194.77
2015/08/18,2972.28
2015/08/19,3056.05
2015/08/20,2977.21
2015/08/21,2807.31
2015/08/24,2588.15
2015/08/25,2397.81
2015/08/26,2288.04
2015/08/27,2366.8
2015/08/28,2507.32
2015/08/31,2416.91
2015/09/01,2288.7
2015/09/02,2225.98
2015/09/07,2248.54
2015/09/08,2347.15
2015/09/09,2424.79
2015/09/10,2382.62
2015/09/11,2409.71
2015/09/14,2260.23
2015/09/15,2133.38
2015/09/16,2274.96
2015/09/17,2243.18
2015/09/18,2279.86
2015/09/21,2375.04
2015/09/22,2410.08
2015/09/23,2396.87
2015/09/24,2420.32
2015/09/25,2343.78
2015/09/28,2402.55
2015/09/29,2375.69
2015/09/30,2377.04
2015/10/08,2479.17
2015/10/09,2512.01
2015/10/12,2627.83
2015/10/13,2657.45
2015/10/14,2643.76
2015/10/15,2737.51
2015/10/16,2791.15
2015/10/19,2790.2
2015/10/20,2829.61
2015/10/21,2635.21
2015/10/22,2728.33
2015/10/23,2774.21
2015/10/26,2787.12
2015/10/27,2821.94
2015/10/28,2752.74
2015/10/29,2776.19
2015/10/30,2758.76
2015/11/02,2703.53
2015/11/03,2708.4
2015/11/04,2856.97
2015/11/05,2849.49
2015/11/06,2936.52
2015/11/09,3010.32
2015/11/10,3032.49
2015/11/11,3064.07
2015/11/12,3084.51
2015/11/13,3005.25
2015/11/16,3037.63
2015/11/17,2977.95
2015/11/18,2917.85
2015/11/19,3008.4
2015/11/20,3054.36
2015/11/23,3016.27
2015/11/24,3042.5
2015/11/25,3107.57
2015/11/26,3078.97
2015/11/27,2886.38
2015/11/30,2898.53
2015/12/01,2870.42
2015/12/02,2826.56
2015/12/03,2916.13
2015/12/04,2902.05
2015/12/07,2950.8
2015/12/08,2880.55
2015/12/09,2866.01
2015/12/10,2870.77
2015/12/11,2841.45
2015/12/14,2895.21
2015/12/15,2941.3
2015/12/16,2961.78
2015/12/17,3038.57
2015/12/18,3018.17
2015/12/21,3026.82
2015/12/22,3054.05
2015/12/23,3001.84
2015/12/24,3002.92
2015/12/25,3023.18
2015/12/28,2960.49
2015/12/29,2990.05
2015/12/30,3022.87
2015/12/31,2967.78
2016/01/04,2720.15
2016/01/05,2664.07
2016/01/06,2731.68
2016/01/07,2501.88
2016/01/08,2515.16
2016/01/11,2343.61
2016/01/12,2347.86
2016/01/13,2235.67
2016/01/14,2333.4
2016/01/15,2255.34
2016/01/18,2309.51
2016/01/19,2392.19
2016/01/20,2369.54
2016/01/21,2258.42
2016/01/22,2295.89
2016/01/25,2327.99
2016/01/26,2151.47
2016/01/27,2130.39
2016/01/28,2031.24
2016/01/29,2120.39
2016/02/01,2113.63
2016/02/02,2195.24
2016/02/03,2207.41
2016/02/04,2246.09
2016/02/05,2218.32
2016/02/15,2227.46
2016/02/16,2333.89
2016/02/17,2373.62
2016/02/18,2365.55
2016/02/19,2387.39
2016/02/22,2428.4
2016/02/23,2395.13
2016/02/24,2388.8
2016/02/25,2201.32
2016/02/26,2193.89
2016/02/29,2043.08
2016/03/01,2093.51
2016/03/02,2194.05
2016/03/03,2176.22
2016/03/04,2083.07
2016/03/07,2133.1
2016/03/08,2161.31
2016/03/09,2113.37
2016/03/10,2079.14
2016/03/11,2069.92
2016/03/14,2167.03
2016/03/15,2150.93
2016/03/16,2117.98
2016/03/17,2229.34
2016/03/18,2332.26
2016/03/21,2391.99
2016/03/22,2388.28
2016/03/23,2422.67
2016/03/24,2385.57
2016/03/25,2389.08
2016/03/28,2382.51
2016/03/29,2335.15
2016/03/30,2441.43
2016/03/31,2444.54
2016/04/01,2437.02
2016/04/05,2508.49
2016/04/06,2517.15
2016/04/07,2485.53
2016/04/08,2461.66
2016/04/11,2505.04
2016/04/12,2482.28
2016/04/13,2512.56
2016/04/14,2542.75
2016/04/15,2533.98
2016/04/18,2508.04
2016/04/19,2519.96
2016/04/20,2410.25
2016/04/21,2373.35
2016/04/22,2416.43
2016/04/25,2405.62
2016/04/26,2434.47
2016/04/27,2435.44
2016/04/28,2430.53
2016/04/29,2434.7
2016/05/03,2516.98
2016/05/04,2513.54
2016/05/05,2530.85
2016/05/06,2434.24
2016/05/09,2357.07
2016/05/10,2339.8
2016/05/11,2320.92
2016/05/12,2359.41
2016/05/13,2351.84
2016/05/16,2410.79
2016/05/17,2406.43
2016/05/18,2330.99
2016/05/19,2352
2016/05/20,2363.35
2016/05/23,2407.24
2016/05/24,2378.56
2016/05/25,2358.66
2016/05/26,2363.83
2016/05/27,2343.12
2016/05/30,2327.13
2016/05/31,2422.21
2016/06/01,2454.09
2016/06/02,2467.74
2016/06/03,2481.98
2016/06/06,2500.5
2016/06/07,2500.74
2016/06/08,2513.25
2016/06/13,2392.11
2016/06/14,2389.67
2016/06/15,2497.23
2016/06/16,2511.74
2016/06/17,2510.63
2016/06/20,2533.86
2016/06/21,2490.85
2016/06/22,2537.78
2016/06/23,2523.77
2016/06/24,2519.23
2016/06/27,2575.42
2016/06/28,2595.19
2016/06/29,2611.57
2016/06/30,2611.88
2016/07/01,2604.36
2016/07/04,2656.2
2016/07/05,2667.24
2016/07/06,2670.08
2016/07/07,2696.04
2016/07/08,2679.75
2016/07/11,2661.93
2016/07/12,2662.83
2016/07/13,2687.01
2016/07/14,2698
2016/07/15,2695.38
2016/07/18,2680.83
2016/07/19,2691.46
2016/07/20,2702.05
2016/07/21,2710.46
2016/07/22,2684.85
2016/07/25,2668.32
2016/07/26,2704.31
2016/07/27,2597.02
2016/07/28,2594.04
2016/07/29,2573.3
2016/08/01,2543.5
2016/08/02,2555.44
2016/08/03,2563.13
2016/08/04,2583.46
2016/08/05,2567.11
2016/08/08,2589.4
2016/08/09,2625.55
2016/08/10,2616.18
2016/08/11,2568.02
2016/08/12,2578.41
2016/08/15,2636.91
2016/08/16,2666.22
2016/08/17,2673.73
2016/08/18,2671.76
2016/08/19,2689.07
2016/08/22,2644.55
2016/08/23,2638.19
2016/08/24,2651.54
2016/08/25,2640.62
2016/08/26,2642.41
2016/08/29,2641.59
2016/08/30,2644.48
2016/08/31,2647.05
2016/09/01,2626.2
2016/09/02,2606.16
2016/09/05,2610.25
2016/09/06,2654.98
2016/09/07,2646.09
2016/09/08,2647.7
2016/09/09,2627.74
2016/09/12,2540.85
2016/09/13,2568.86
2016/09/14,2554.14
2016/09/19,2590.36
2016/09/20,2593.27
2016/09/21,2597.71
2016/09/22,2608.47
2016/09/23,2597.42
2016/09/26,2532.57
2016/09/27,2555.35
2016/09/28,2553.47
2016/09/29,2556.64
2016/09/30,2573.32
2016/10/10,2636.4
2016/10/11,2653.84
2016/10/12,2653.81
2016/10/13,2648.02
2016/10/14,2639.34
2016/10/17,2622.06
2016/10/18,2669.66
2016/10/19,2656.94
2016/10/20,2665.03
2016/10/21,2651.01
2016/10/24,2666.12
2016/10/25,2672.35
2016/10/26,2652.61
2016/10/27,2650.45
2016/10/28,2618.24
2016/10/31,2618.07
2016/11/01,2635.52
2016/11/02,2605.85
2016/11/03,2620.06
2016/11/04,2602.59
2016/11/07,2606.1
2016/11/08,2617.56
2016/11/09,2607.86
2016/11/10,2631.87
2016/11/11,2656.52
2016/11/14,2664.89
2016/11/15,2671.07
2016/11/16,2680.15
2016/11/17,2672.76
2016/11/18,2660.13
2016/11/21,2660.04
2016/11/22,2680.78
2016/11/23,2661.68
2016/11/24,2648.6
2016/11/25,2661.78
2016/11/28,2677.17
2016/11/29,2642.41
2016/11/30,2636.17
2016/12/01,2651.82
2016/12/02,2603.85
2016/12/05,2598.14
2016/12/06,2593.2
2016/12/07,2624.6
2016/12/08,2621.06
2016/12/09,2609.22
2016/12/12,2481.91
2016/12/13,2501.74
2016/12/14,2481.75
2016/12/15,2493.85
2016/12/16,2501.04
2016/12/19,2502.35
2016/12/20,2495.87
2016/12/21,2517.22
2016/12/22,2509.53
2016/12/23,2473.88
2016/12/26,2487.3
2016/12/27,2480.22
2016/12/28,2476.69
2016/12/29,2468.86
2016/12/30,2466.68
2017/01/03,2484.95
2017/01/04,2529.28
2017/01/05,2528.49
2017/01/06,2507.14
2017/01/09,2513.29
2017/01/10,2503.76
2017/01/11,2480.88
2017/01/12,2452.23
2017/01/13,2416.55
2017/01/16,2350.86
2017/01/17,2375.84
2017/01/18,2367.28
2017/01/19,2355.65
2017/01/20,2397.68
2017/01/23,2426.16
2017/01/24,2417.39
2017/01/25,2420.25
2017/01/26,2445.04
2017/02/03,2436.17
2017/02/06,2468.32
2017/02/07,2471.28
2017/02/08,2489.47
2017/02/09,2503.94
2017/02/10,2508.74
2017/02/13,2526.38
2017/02/14,2535.15
2017/02/15,2503.76
2017/02/16,2528.87
2017/02/17,2493.72
2017/02/20,2525.98
2017/02/21,2546.22
2017/02/22,2563.46
2017/02/23,2559.59
2017/02/24,2555.89
2017/02/27,2542.53
2017/02/28,2561.55
2017/03/01,2568.63
2017/03/02,2562.98
2017/03/03,2574.07
2017/03/06,2605.21
2017/03/07,2602.59
2017/03/08,2593.19
2017/03/09,2570.49
2017/03/10,2585.75
2017/03/13,2616.9
2017/03/14,2623.92
2017/03/15,2636.73
2017/03/16,2670.24
2017/03/17,2638.54
2017/03/20,2639.41
2017/03/21,2650.51
2017/03/22,2640.46
2017/03/23,2641.51
2017/03/24,2651.09
2017/03/27,2640.26
2017/03/28,2630
2017/03/29,2629.62
2017/03/30,2595.2
2017/03/31,2616.66
2017/04/05,2695.3
2017/04/06,2705.44
2017/04/07,2718.24
2017/04/10,2707.6
2017/04/11,2710.65
2017/04/12,2688.49
2017/04/13,2715.3
2017/04/14,2679.4
2017/04/17,2651.93
2017/04/18,2631.79
2017/04/19,2600.22
2017/04/20,2591.82
2017/04/21,2576.44
2017/04/24,2490.48
2017/04/25,2504.63
2017/04/26,2516.94
2017/04/27,2531.31
2017/04/28,2544.36
2017/05/02,2548.91
2017/05/03,2535.42
2017/05/04,2523.49
2017/05/05,2492.64
2017/05/08,2444.03
2017/05/09,2459.3
2017/05/10,2420.29
2017/05/11,2415.33
2017/05/12,2410.72
2017/05/15,2421.69
2017/05/16,2495.29
2017/05/17,2490.42
2017/05/18,2478.05
2017/05/19,2462.82
2017/05/22,2432.62
2017/05/23,2376.81
2017/05/24,2387.32
2017/05/25,2407.32
2017/05/26,2390.55
2017/05/31,2373.14
2017/06/01,2326.33
2017/06/02,2339.81
2017/06/05,2355.09
2017/06/06,2365.13
2017/06/07,2409.33
2017/06/08,2412.8
2017/06/09,2427.84
2017/06/12,2405.54
2017/06/13,2454.35
2017/06/14,2453.14
2017/06/15,2475.7
2017/06/16,2493.5
2017/06/19,2508.02
2017/06/20,2521.04
2017/06/21,2528.33
2017/06/22,2494.75
2017/06/23,2513.86
2017/06/26,2565.88
2017/06/27,2571.9
2017/06/28,2554.16
2017/06/29,2574.48
2017/06/30,2588.53
2017/07/03,2603.38
2017/07/04,2586.86
2017/07/05,2623.07
2017/07/06,2642.96
2017/07/07,2674.66
2017/07/10,2675.57
2017/07/11,2620.87
2017/07/12,2635.83
2017/07/13,2641.6
